temperature_1_max,temperature_1_min,temperature_1_std,temperature_2_max,temperature_2_min,temperature_2_std,temperature_3_max,temperature_3_min,temperature_3_std,temperature_4_max,temperature_4_min,temperature_4_std,label,temperature_1,temperature_2,temperature_3,temperature_4
494.1,431.7,0.23564108005254536,478.5,414.3,0.7389340929129912,580.0,527.0,0.7098776650934051,549.9,506.7,0.30246438396968195,0,463.28612052817124,452.228210839176,558.8610008580745,525.6823239572548
494.1,435.3,0.21028077347042282,481.0,420.6,0.5577396913813768,581.2,528.4,0.6787611585007148,549.9,506.1,0.2585924254854523,0,464.0914822206922,454.24844739866256,560.2040193700234,525.689332589714
494.3,437.0,0.21033735846449259,481.0,421.6,0.577496697263196,581.2,528.4,0.6405269325105912,547.4,506.1,0.42998911114247523,0,464.62772599212826,454.91661539193245,560.3431266631056,525.406259723604
494.3,437.4,0.21026890455869832,481.0,421.6,0.7163146947697282,581.2,528.4,0.4451651552040557,547.4,506.1,0.4688038016074166,1,464.95077634863446,455.4689623913383,561.1206874601519,525.4185634329665
494.3,438.1,0.29826144050917297,481.0,425.8,0.6253097168136031,581.2,532.7,0.3782137010856826,547.3,506.1,0.4564296727018024,0,464.6550896035957,454.9252520267999,560.5482440822398,524.9563306352961
494.3,437.7,0.3047264065384402,478.6,423.6,0.4688390166564504,580.6,529.9,0.5017313946619792,547.3,506.2,0.49665789279483963,0,464.66381977927784,454.16581485053035,560.4570807885996,525.2377673309761
494.1,437.7,0.3101604169826368,477.1,423.6,0.45648812128766286,580.6,529.9,0.5626631679047739,548.5,506.2,0.39161436136094796,0,464.3682177505876,453.1377951578048,560.2837301604695,525.3179706244147
493.4,437.1,0.5871845412632932,477.1,413.4,1.4665833107489419,580.6,511.7,2.1048376034597025,548.5,504.4,0.377237410539093,0,463.23808753056056,451.3138890559238,557.2789666520127,525.0284474741877
501.2,437.1,0.6546189504107621,477.1,410.6,1.2359763827884267,580.6,508.8,1.7335718071725061,548.5,500.7,0.380677746360642,0,465.36725723809286,450.0373169737933,553.7645684710858,524.0006238262383
501.2,437.1,0.6574698579678098,474.4,410.6,1.3017118571077946,580.3,508.8,1.5167474935007426,550.8,500.7,0.45707862362641427,0,465.75668346760114,449.256415334449,552.5195684710859,524.1922631705006
501.2,437.1,0.6551783660912992,475.4,410.6,1.1872603596770361,581.0,508.8,1.540339309436037,551.5,500.7,0.5235257420265793,1,465.8652638674644,449.47861287375184,552.9067085514002,524.5301433823939
501.2,437.9,0.25929343083591944,476.1,410.6,0.7337866204291399,581.0,508.8,1.1549467565906237,551.5,500.7,0.3459793498591337,1,466.7708858960568,451.7226600145044,555.6284579989695,524.5589413434225
494.9,437.2,0.2174624455104149,476.1,421.2,0.6288286165618996,581.0,519.3,1.3620859530944005,551.5,500.0,0.6707171179500167,0,464.63049503882655,452.81810693485767,560.0662863999138,525.0388004206212
493.3,405.7,3.4434913598376045,476.1,383.3,5.758092850739675,581.1,477.6,6.926366098187325,551.5,495.2,0.9166933567310029,0,459.8976998050682,448.0167355019493,556.2911019736841,523.3989894005847
498.9,405.7,3.400179964086026,476.1,383.3,5.695696753255992,581.1,477.6,6.652471394496664,545.2,456.7,5.863565509934804,0,461.5329527242038,445.30686272397793,551.8476237364936,516.6282395748615
498.9,405.7,3.367527895452895,474.9,383.3,5.457790142460412,581.1,477.6,6.39852599134263,545.2,456.7,5.941844847615213,0,461.0827887951345,443.54597914084786,550.0502651185082,515.374408754018
498.9,405.7,3.3075996613717233,474.9,383.3,5.107851618488048,581.1,477.6,6.025640509035703,545.2,456.7,6.298701584332021,0,460.48477740682455,443.35185975358024,548.8597410825519,515.6161440870908
498.9,434.2,0.2988770968509866,474.9,406.0,0.40850134716235553,576.7,506.4,1.5569962899842644,544.0,456.7,6.376721803860165,0,464.2661289599906,448.27056196385496,552.2507491470681,516.4766862017862
491.0,434.2,0.2407734512770814,474.9,410.4,1.0737769307869407,576.7,514.1,1.8599299741926818,544.0,504.0,0.878837757601301,0,461.0127049364208,448.80081739136364,553.5444477617281,522.0101216539772
493.6,434.2,0.25856192561352315,474.9,407.8,1.0566238269618748,576.7,510.8,1.9856550297964117,544.0,501.9,0.7939022048844521,0,461.7836467451278,447.5573351418793,552.5622199905848,522.7588818320252
493.6,436.1,0.20567367828203006,475.1,407.8,1.0790422356748428,576.4,510.8,1.96744710222676,545.1,501.9,0.8113852613591773,0,462.3845685614473,447.104809495226,552.1833331610152,522.6511845844678
494.1,436.8,0.25878617904370776,478.8,407.8,0.9435506604421938,576.4,510.8,1.9648473307699834,546.6,501.9,0.8723103436458193,0,463.1054384715478,448.19288855392506,552.341443948958,522.8977485717762
494.1,436.9,0.3619756166465675,478.8,407.8,1.234623133676573,576.3,510.8,1.4409810742915896,546.6,501.9,0.2710444702494774,0,464.22964009798386,449.3235412797114,554.0068882069504,522.5600079409944
494.1,436.4,0.34027149325199113,478.8,415.4,1.1725130238223338,576.3,523.1,0.569567067129424,546.6,503.7,0.31215135532476834,0,463.7788204258527,452.2436232469245,556.1708226331798,522.8237784327977
494.1,436.4,0.3643061129962846,478.8,420.2,1.1954183961753346,577.3,527.4,0.1938674594072676,546.6,503.7,0.31348002301098826,0,463.43429815573774,452.51831104400344,557.1306940250216,522.7703324525453
492.5,436.4,0.33167799025112965,477.6,420.2,1.0742512812824903,578.6,527.4,0.29838291731622285,546.1,501.9,0.4442278943731596,0,462.82408522787955,451.2444452352781,558.406481524354,522.6839922752612
492.5,432.0,0.6964771960475354,477.6,412.5,1.486353474385526,578.6,525.1,1.1591314680548006,546.1,501.9,0.5563832199863225,0,461.6679803547603,450.5111856350086,558.0117498827642,523.0778189089913
492.5,431.0,0.6727086668759127,473.8,410.2,1.5697340708884648,578.6,523.0,1.1527697230390255,546.1,501.9,0.651104363493765,0,461.4528407962046,448.9938742131721,557.2475074098187,522.5269030727113
492.5,431.0,0.6016524655377075,476.7,410.2,1.2216421748643957,578.6,523.0,1.0980215306945131,546.1,501.9,0.6497357596671428,0,461.62602381737724,449.6654390168752,556.5817174003895,522.4259529291318
492.5,431.0,0.6156463927551048,477.9,410.2,1.2105437893586959,578.0,523.0,1.173811411368043,544.3,504.7,0.2595358566099904,0,461.75155313333823,450.92024357713575,554.2912043710735,521.9926060235942
492.5,431.0,0.3344935765349924,477.9,410.2,0.8471846256709097,576.6,523.0,0.7443814767691403,543.9,504.7,0.35411381945633896,0,462.9770116135488,451.9853582529646,554.3637018053691,521.8217160588448
492.5,435.6,0.28064993488143447,477.9,420.4,0.23553216831315119,576.6,523.8,0.6476734099902711,543.9,505.0,0.18091543090217835,0,462.82137807225354,452.4218518655611,554.7418254790812,522.3857301493294
491.9,435.6,0.2618261280295765,477.9,420.4,0.15216207005599056,575.7,523.8,0.6222335011239758,543.9,504.4,0.20209325465156602,0,462.52569403316556,451.65466945513765,554.8785925800584,522.3632138626846
492.1,435.6,0.3796000099596537,477.0,420.4,0.38877656142339123,575.7,523.8,0.4674626827317574,545.1,504.4,0.08303518425575081,0,462.4620059197979,451.242282440464,555.9519605116021,522.842686143967
492.1,436.0,0.38117445828255203,477.0,421.0,0.356952839779779,575.7,527.4,0.17165526162438632,545.1,504.3,0.1086729566812724,0,462.2797459362961,452.0919022424861,556.021714678445,522.7384177739004
492.2,436.0,0.3109588173973458,477.6,421.0,0.3925580866327492,575.7,527.4,0.09204422048729201,545.1,504.3,0.1857739833400831,0,462.5544270213401,453.29816690524274,555.9186690144318,522.8650736180564
492.2,435.7,0.31396016061223214,477.6,421.7,0.4232369583262018,575.4,526.0,0.0852344124758369,545.1,503.9,0.18010618497449046,1,462.6892804415355,453.9282971984024,554.8817797636173,522.5758228037241
492.2,435.7,0.16122264498234123,477.6,422.6,0.34041284021016344,574.5,523.8,0.23387670199584173,543.7,501.9,0.2987859172049823,0,462.6178439541632,453.2810930131351,554.0784238494039,521.6693131105951
492.2,435.7,0.11344539817387284,477.6,422.4,0.3391206697148494,574.3,523.8,0.2788079182993061,543.7,501.9,0.31322809924240674,0,462.6419229097735,453.0375233593162,553.2274386007297,521.2009653008487
491.0,435.7,0.08650613238610311,474.4,422.4,0.18108584718829965,572.8,523.8,0.27956389842677076,540.7,501.9,0.33742275630131163,0,462.427631435119,452.03036583941673,552.3566206283793,520.5419230930564
491.8,435.8,0.12578124449035766,477.0,422.3,0.17661174279925435,572.8,523.7,0.33556028357793405,541.5,500.2,0.3361261346859304,0,462.5140242461868,452.29150989603863,552.2046188322155,520.2933681318664
491.8,435.8,0.2759218013811181,477.0,422.3,0.4109117667204449,572.1,523.6,0.21715410307978977,541.5,500.2,0.3120781296602445,0,462.2036274055319,452.56233001203077,551.7119420402645,520.1263762385023
491.8,436.1,0.22600678126902327,477.0,422.3,0.3649395468303299,572.6,523.6,0.21662472784651313,541.5,498.2,0.6893039978803764,0,461.9371269574796,452.20270347679286,552.0644237228327,519.5044164050723
491.8,430.3,0.7596765467239683,477.0,411.6,1.6549344163722015,572.6,515.5,0.81211494003341,541.5,498.2,1.0434180454338284,0,460.2078241459295,450.6405100186553,549.8504514583949,519.0642032937155
491.2,430.3,0.7572151822981978,473.7,411.6,1.657714663622639,572.6,514.8,1.1360848513899915,540.0,489.0,1.1927668485730305,0,460.170600448975,449.74883731355783,549.5759500773281,516.5889955059336
491.2,430.3,0.7036395576981808,476.4,411.6,1.4905551059314557,572.6,514.8,1.053360631419555,540.0,489.0,1.2338453851813251,0,460.35366260698237,449.9950188209594,550.129233744457,516.6305003811768
491.2,430.3,0.7212047623678107,476.4,411.6,1.4608205068184013,572.6,514.8,1.0264164173647379,540.0,489.0,1.0053108934822814,0,460.8142264012015,450.48404357290065,549.9598652155529,517.1230828876479
491.2,435.7,0.10308954709202205,477.5,421.1,0.5538977239409006,574.5,514.8,0.959633451389231,542.5,489.0,0.7480610288217576,0,462.67339225019964,453.05573352160275,553.0000568512341,517.9625323815541
491.1,435.7,0.10408341856159728,477.5,421.1,0.5883159417783171,574.5,524.9,0.5008844339549555,542.5,502.8,0.6113073717739941,0,462.3136783318454,453.5592013240243,553.470255340466,520.8214705579175
491.1,435.1,0.08378010980069164,477.5,422.9,0.457822155585773,574.5,524.9,0.5216322987195813,542.5,502.8,0.4990819385361746,0,462.2085261451631,452.79339313264285,553.5660832894166,521.3967148575917
491.1,435.1,0.07132938626781761,477.5,422.4,0.5685058202433318,574.5,525.4,0.570218969105303,546.2,502.9,0.5074384427400711,1,461.93296313909013,452.99356814951193,552.9499269128984,522.659931794164
490.1,435.1,0.062277743623060086,476.5,421.2,0.6434809756750874,575.1,523.2,0.6497603753797223,546.2,499.9,0.8486455513971417,0,461.15831965667735,451.06783150565826,553.2093457149568,522.292114668587
490.1,435.1,0.11689195185912103,476.5,421.2,0.6405815138804041,576.6,523.2,0.5962280423612297,546.2,499.9,1.081413321907264,0,460.8795909520807,450.6464128835646,554.5489013240857,522.2845699348466
491.9,435.3,0.20588892331343722,478.8,421.2,0.7246021550282872,576.6,523.2,0.6259136547109618,546.2,499.9,0.7417242281290521,0,461.2811600768738,452.08339371338246,554.9718030168289,522.4905145602537
491.9,435.3,0.25239126357036723,478.8,421.2,0.7037207355837986,576.6,523.2,0.5805154404614604,543.6,499.9,0.7851382188322189,0,461.6125255863643,451.9785589647977,556.6103769429028,521.9524578253221
491.9,435.6,0.28358224047953035,478.8,421.7,0.6312427467522266,576.6,526.8,0.3601375800155061,543.6,500.4,0.7364721598939068,0,462.15673784951093,453.487088079126,556.8623199384318,522.195795061856
491.9,435.6,0.256014823686414,478.8,421.7,0.6412932897800194,575.9,526.8,0.3442127128707376,543.8,502.8,0.6200532602449795,0,462.6050504462964,454.7365447459706,556.3591178772367,522.5903142053387
490.7,435.9,0.21022392626120315,477.4,424.1,0.39567892587544556,576.3,526.8,0.14416453561657486,543.8,502.8,0.5136665517381694,1,462.35684197724095,454.2772613583485,556.9502416557383,522.5240275603875
490.6,435.9,0.3812856774488662,477.4,424.1,0.21961104894144717,577.4,528.4,0.07371497045647722,543.9,502.8,0.5066420707521214,0,461.9294144628949,454.92272722968653,557.4864712691482,522.6896912571558
491.4,435.9,0.34330481886906905,480.7,424.8,0.4203312958776674,578.3,528.4,0.21913564538933727,545.5,503.9,0.43411158894655744,0,462.19758057098034,456.1491280466115,558.3701919436351,523.421880197248
491.4,436.7,0.330109000712637,480.7,424.9,0.6039046750636476,579.4,528.7,0.23342388731081232,545.5,503.9,0.5217614787808197,0,461.7802842604909,455.360305688135,559.6977272845901,523.4307391208391
491.4,434.0,0.42021196044997444,480.7,414.3,0.6965285538445458,579.4,521.0,0.6264378489288577,545.5,493.9,0.5890109728768681,0,461.15087249578505,453.3873518974982,558.006382891241,520.7035811403831
491.4,432.5,0.33169966588312283,480.7,414.3,0.687853665051373,579.4,521.0,0.7663793462578657,545.5,493.9,0.6668476333382044,0,460.2800484665927,451.5436685469181,557.3357927817699,519.843617358454
488.4,432.5,0.2995219966407631,473.7,414.3,0.6380067395848349,579.4,521.0,0.6671777314647613,543.9,493.9,0.6714670728880622,0,459.18389933829127,449.31958852812704,557.0339950993396,519.4184325792495
488.4,421.2,0.7492618447507989,476.4,393.2,4.2062681725267765,577.6,481.5,6.116366279831795,543.6,493.9,0.27213387958544927,0,456.8962036150744,446.0357156238929,552.3574389043978,518.8337430367659
487.6,419.7,0.7682552122727617,476.4,393.2,4.509321473716269,577.6,481.5,5.986241620094057,549.6,497.9,3.246374950695134,0,453.5591680113593,444.1275951388568,550.5666972678308,521.2148285630817
487.6,419.7,0.5853836812599746,476.4,393.2,4.542685566887455,577.6,481.5,6.1586759127750215,551.2,497.9,3.09139458228585,0,452.98291714362813,443.15333017383307,549.2441034193768,522.3770857318754
487.6,419.7,0.5032272522245059,476.4,393.2,4.636803452583524,577.6,481.5,6.142290107479362,552.1,497.9,2.7816908171247077,0,452.68914691709097,441.7990183520169,547.7481169989186,523.2115731676264
486.4,350.8,11.10957263425529,466.7,333.4,12.321923902955852,573.0,407.7,17.897506768118728,552.1,442.6,6.495384336401843,0,443.56618496056916,431.18284340377676,536.4367104254196,517.9346981676264
486.4,350.8,10.938140655700066,466.7,333.4,11.926584578657927,573.0,407.7,17.670515681473354,552.1,442.6,7.445693249315616,0,443.7534520011214,426.1093349913522,531.9263283611401,512.1457847724581
486.4,350.8,10.805149827858278,465.8,333.4,11.625112764371053,573.0,407.7,17.03309679645477,552.1,442.6,7.717435011206913,0,442.1463422131148,421.8898294645727,528.3412172915614,507.974675144648
487.7,350.8,10.690059352965404,464.6,333.4,11.081312664756064,573.0,407.7,16.282257881825448,549.1,442.6,8.265827503862232,0,442.5532130740419,419.93543717785667,524.4319852654177,504.1585619775269
487.7,416.8,0.6168103904164715,467.3,383.1,0.5484620709496125,568.1,489.8,0.9109640669224213,540.4,484.5,0.8358474176612248,0,453.42415858686246,431.31941382620835,536.444883617066,508.34378633650124
487.7,418.5,0.40440441298967406,468.0,392.7,0.6714882789603273,568.1,497.0,1.4404677957505465,540.4,493.5,0.8323928657821666,0,456.29850284915744,437.7006433344051,541.495621321984,513.2622289594522
487.7,428.6,0.37525057743996343,468.0,394.6,1.0281052727959936,570.6,497.0,1.372724943342434,542.4,494.8,0.6903272194222297,0,458.6008798983378,441.7142498917821,544.9434082072299,516.1576387955176
486.9,430.5,0.2706719648386716,468.0,409.5,0.667201766136119,570.8,513.1,0.8434477667091386,544.3,502.3,0.26780666554926147,0,458.51699754315774,443.4909617960003,548.1475338229934,518.819862993258
487.1,430.5,0.2189868216156557,468.0,411.6,0.4584415052999945,571.0,516.5,0.5599346403003286,544.3,502.3,0.3493531568942539,0,458.7461032598455,444.23008721634494,549.3599043042881,519.8306119949393
487.1,431.1,0.12956299181266354,468.0,413.3,0.1253734435488541,574.1,517.7,0.7497477657079628,544.3,504.5,0.3540906848168768,0,458.38184096476357,443.92713639667284,551.8097403698619,521.0637267490376
487.1,426.6,0.48340373045509694,468.0,398.7,1.8201520030852465,574.1,501.6,2.606273415297342,544.3,503.2,0.9393390113851958,0,456.47241076235474,441.19002615913524,549.1080715424948,520.6986320267225
487.1,426.6,0.7106382440990854,467.7,396.0,1.947562490852281,574.1,498.5,2.7984635052406914,543.7,493.6,0.7605528466504532,0,455.47773211576254,438.01020447038206,545.223347335182,518.0189066630462
488.8,426.6,0.5858900488537174,465.8,396.0,1.5938685581919296,574.1,498.5,2.5742009002557706,543.7,493.6,0.8280872304422469,0,455.2975528742061,435.39891249921874,541.4282488263927,516.4533625192579
488.8,426.6,0.6332911165284199,464.7,396.0,1.5040822501157984,569.9,498.5,2.068777402179229,543.4,493.6,1.0009435922046457,0,455.4372782975681,435.0842249484964,539.7332436865345,515.9041462123813
488.8,412.4,1.354919178092304,464.7,356.6,1.1306152606742788,569.9,443.7,1.6670802820078272,543.4,449.7,0.9051151437358461,1,453.2499754407576,426.3516641228632,524.3127904441627,502.11546189907943
488.8,406.2,2.0586038392641566,464.7,356.6,2.364060141968809,569.9,443.7,2.449937036369757,543.4,449.7,0.9305178784593899,0,448.3265212246473,419.1643074632203,512.4812827364995,491.7514635256367
485.5,405.3,2.3150473025589053,464.7,356.6,2.349353649131287,569.9,443.7,2.4495485760716167,543.4,449.7,0.2634128506743012,0,445.3297986666629,409.9084685538369,501.75559521442415,481.3046845530689
488.2,405.3,2.0078474297931974,435.8,356.6,1.8429531791990523,524.9,443.7,1.7946852861175648,507.6,449.7,0.689374191246422,0,445.5429951333685,400.2749540259135,489.56389538267626,471.9082922667815
488.2,405.3,1.9049327766530557,435.8,363.5,1.7738185637638058,531.5,452.7,1.5730263715469277,510.5,455.7,0.6963438633511396,0,446.66253910730984,402.5088302474119,496.74646867257854,478.1380968270421
488.2,405.3,0.8461825926748978,436.5,363.5,0.28118931685059134,531.6,456.7,0.8199464150731273,510.5,460.7,0.6793762550313708,0,448.3625037257031,404.510388324711,501.84558477571267,482.6842389453067
488.2,413.4,0.18655261362299824,436.5,369.1,0.6374515979279894,536.5,464.7,0.6637760653103687,512.2,468.1,0.45388440975752875,0,447.3049296268615,407.35215089562803,506.85220513509745,487.0918014493514
476.6,412.9,0.27616444932744677,439.9,373.1,0.6527095160832385,538.9,471.7,0.5763384902295774,512.2,471.9,0.2936372186994601,0,442.81015838503146,409.7863829217718,510.6512247429406,489.0453962205932
472.4,412.6,0.27931629088432547,440.3,375.5,1.0824336132289227,541.5,477.8,1.3220296992696414,513.3,472.0,0.496818270242198,0,440.47649601033936,410.5512845251717,512.2085399729839,489.9472527176562
473.8,412.6,0.28498586292317163,440.3,374.4,1.4594836774306332,541.5,474.7,1.059774691832747,513.3,472.3,0.5011557283090211,0,440.8474927423655,409.57538583236123,513.3040465089316,490.54594552811375
473.8,412.6,0.3010389196561921,440.3,374.4,1.3594018853900367,541.5,474.7,1.2893927734463861,514.9,472.3,0.42192763343323236,0,440.76561430666453,410.52671953361215,514.2380139590462,491.1827188908805
473.8,375.7,3.8422496195388884,440.4,329.6,7.1179065785528115,542.9,429.0,6.761207066001564,515.0,458.4,0.9748053581348965,0,433.9892178794319,401.8210280841312,506.48659023078517,490.0681291397681
473.8,375.7,3.787152322831925,441.1,329.6,7.080764443919118,542.9,429.0,6.722230412310842,515.0,458.4,1.0925018797260713,0,432.8158208886482,401.7116892650927,504.55257669228246,488.6332214511165
472.2,375.7,3.76193455605074,441.1,329.6,6.686817955131786,542.9,429.0,6.594707209160448,515.0,458.4,1.2979699963589753,1,431.89180128080505,402.9281108337201,503.3963675419557,487.71884236614915
472.2,375.7,3.6705981249695725,441.2,329.6,6.647734347102711,542.9,429.0,6.361884753645836,515.0,458.4,1.2984735626330937,0,431.5842668446636,403.54421651594964,502.3653888529774,486.7324869553638
470.6,408.4,0.35366789927375086,441.2,372.8,1.6880046515970712,541.7,467.1,1.331533286382427,514.0,471.4,0.42154839893527124,0,437.98166000392234,412.29484260595336,510.93396944398353,488.5076976215089
470.6,409.4,0.23603979657115381,442.5,372.8,1.0400933307683164,542.8,467.1,0.9902042158078376,516.8,471.4,0.46898719220769886,0,439.320901828584,413.8771233527707,514.3029818213736,490.7320215607617
471.1,409.8,0.23834770584429466,444.4,378.8,0.9910151491300252,543.0,477.6,0.2981940067199675,516.8,471.8,0.4258527959227025,0,439.8232711096298,416.1238553789145,517.3690765926153,492.39975031893164
471.1,411.1,0.12938760402505292,445.7,383.0,1.2906467581179188,544.3,482.3,0.8661248338435353,516.8,474.0,0.5358284847692371,0,438.8764293025203,416.30375664112944,518.5531167869929,493.8484321186059
471.3,400.2,1.6202192412712897,445.7,370.9,1.7917232244557377,544.3,465.8,1.7046180718175923,516.8,468.2,0.6547269783582482,0,437.6328142930647,415.18298136824535,514.9220001186674,492.3330498320195
471.3,397.6,1.985917146396804,445.7,368.5,2.0287475784120583,544.3,462.4,1.418280051300976,516.3,467.8,1.0108920575688713,0,437.4456393710641,411.5004212457718,511.1472835324224,488.7742618255083
482.5,397.6,1.9985824744985818,445.7,368.5,1.9864559629423215,544.3,462.4,1.2478948792158644,516.3,467.8,0.8836494565628128,1,440.329498594365,408.9907950004518,509.3270094033534,486.75789181472084
482.5,397.6,2.055571593217482,442.3,368.5,2.057363531261651,540.6,462.4,1.7494860152519318,513.9,467.8,0.9732837183995866,0,441.96835196179904,409.0844122390139,509.61790214632003,486.0574935304071
482.5,397.6,0.5831117463766337,444.9,368.5,0.395147284541454,540.8,462.4,1.3015296873019369,513.9,467.8,0.8124348970989949,0,443.07235590785115,411.50559123786525,512.797315055283,487.036151832996
482.5,411.7,0.2662058639277997,444.9,372.7,0.9262211830665441,541.9,477.5,0.6913447581834388,513.9,470.3,0.5643026094141324,0,443.35412141841147,415.82983460569017,517.0203214106739,489.83357933682834
471.9,409.1,0.2509389440527358,444.9,381.5,0.836618469480282,544.4,481.2,0.6335677603577499,514.1,470.3,0.161269548987369,0,439.1497020858208,418.5774931021621,519.8284804642046,491.844958455084
470.2,409.1,0.24625183943841325,450.4,384.0,0.7679220792362058,545.3,481.2,0.6856410787559646,514.2,470.3,0.17251063012182807,0,437.9282968570627,420.791790487783,521.581176542636,492.3402198929925
469.0,409.1,0.10114755422025867,450.4,388.7,0.6599380510755037,546.4,488.5,0.33360599739786173,514.2,476.0,0.14765190110061074,0,438.26897001196943,422.7560926441687,524.047667883698,492.95529355019255
470.1,409.1,0.11774104316167204,454.6,388.7,0.4922656619614064,546.8,492.8,0.32130120227350706,517.5,476.0,0.14808692129623005,0,438.92539220367445,425.5820919947904,525.5889010105077,494.1136103829297
470.1,410.0,0.14389257514405063,454.6,391.4,1.1093122424716966,548.0,496.6,0.2500063952820778,518.9,476.6,0.1489595665232613,0,439.6095961038137,426.1644028808935,526.7287938638239,495.33159147154004
470.1,412.2,0.12344198116737308,454.6,394.0,1.0535692986319682,550.3,496.6,0.2809201922125994,521.0,476.6,0.24316146956855153,0,439.77369821460337,425.2954995272023,528.2622597911784,496.81525803106007
470.1,412.2,0.2018605877121469,454.6,393.3,1.0432463724769117,553.4,498.6,0.17684694143350815,524.1,480.0,0.18093749980774146,0,439.67246415267255,424.5605257781398,529.949476120333,498.83211274015684
469.7,412.2,0.19061354675844971,450.3,393.3,0.45860358960466585,556.3,498.6,0.16763879849213206,525.2,480.6,0.21530936915180626,0,439.80804778742095,423.91646603450124,532.810960034287,500.83458989606777
472.6,412.2,0.18367092379947608,451.1,393.3,0.30706027046981726,557.5,502.9,0.28499144605392324,527.0,482.1,0.21725933621612734,0,441.0309750348227,425.21063055823424,535.4373786563806,502.85636290581806
