timestamp,part_id,temperature_1_max,temperature_1_min,temperature_1_std,temperature_2_max,temperature_2_min,temperature_2_std,temperature_3_max,temperature_3_min,temperature_3_std,temperature_4_max,temperature_4_min,temperature_4_std,label,original_row,temperature_1,temperature_2,temperature_3,temperature_4
2024-02-15 08:02:22+05:30,2124077394689042,491.8,435.3,17.673466881178513,476.5,420.6,17.70770329837907,580.0,528.8,16.762587184412514,549.9,512.0,12.164103917888646,0,7033,463.04587458745874,453.2874587458745,560.9775577557756,527.5270627062706
2024-02-15 08:07:30+05:30,2124077394819042,492.8,437.0,17.714567854537787,473.2,423.6,16.62620206790603,576.9,531.9,15.373658549430148,544.6,506.7,12.149033177549668,0,7341,463.65681818181815,451.03636363636366,557.5172077922077,524.6798701298701
2024-02-15 08:12:34+05:30,2124077394989042,494.1,437.4,17.94178107497307,478.5,421.6,17.856933661582648,579.7,528.4,16.859341344429925,547.4,511.3,11.701357387051141,0,7645,465.1378289473684,455.1266447368421,560.1809210526316,526.3240131578947
2024-02-15 08:17:41+05:30,2124077395119042,493.2,438.1,17.42849648194748,481.0,425.8,17.600303938540463,581.2,532.7,16.314062176028237,544.5,506.1,12.293164087804628,0,7952,464.5254071661237,457.54332247557,562.1403908794788,524.2263843648209
2024-02-15 08:22:47+05:30,2124077395259042,494.3,438.7,17.718542142883283,478.6,427.1,16.903088629855734,580.6,534.4,15.815063014438111,547.3,511.9,11.351003658084988,0,8258,465.1908496732026,455.9601307189542,561.5339869281047,526.39477124183
2024-02-15 08:27:53+05:30,2124077395409042,494.1,438.9,17.681456870644645,474.8,426.1,16.26906744907963,580.2,533.4,16.07414474299957,544.5,506.2,12.30564992771924,1,8564,464.94901960784324,453.24575163398697,560.6274509803923,524.7290849673202
2024-02-15 08:38:02+05:30,2124077395679042,492.1,439.1,17.071540127133762,474.6,426.0,16.30633368109055,577.5,533.2,15.430496344214529,544.3,506.4,12.166794574047639,0,8869,463.95508196721306,452.9518032786885,557.8911475409835,524.4750819672131
2024-02-15 08:43:07+05:30,2124077395819042,493.4,437.7,17.629937715134357,477.1,423.6,17.22882572713973,580.6,529.9,16.626023955310355,545.8,510.1,11.41457705990143,0,9174,464.5603278688524,454.5055737704918,561.775737704918,525.3521311475411
2024-02-15 08:53:22+05:30,2124077396159042,493.3,438.4,17.74329786318541,474.4,423.6,16.814237881666433,580.3,531.6,16.601793660680418,548.5,511.5,11.93989633175457,0,9482,464.00844155844146,451.8480519480519,560.8405844155844,526.7155844155844
2024-02-15 08:59:55+05:30,2124077396289042,492.0,437.1,16.46459101159842,474.4,413.4,19.617599507660355,576.4,511.7,20.278516221058823,544.3,504.4,11.425426946090539,0,9875,460.4284987277354,445.95012722646317,548.6083969465649,523.5709923664122
2024-02-15 09:04:56+05:30,2124077396469042,501.2,446.0,17.89418620360418,470.7,410.6,17.959241487804427,566.8,508.8,18.12440078056334,538.9,500.7,12.17581691747923,0,10176,472.4717607973422,447.8455149501661,543.8335548172757,520.3637873754154
2024-02-15 09:10:01+05:30,2124077396599042,494.9,440.5,17.65703144005915,474.0,421.2,16.91379564022954,578.2,519.3,18.65314320724318,550.8,511.7,12.512667722653406,0,10481,466.11803278688524,451.38196721311476,556.7957377049181,526.1186885245901
2024-02-15 09:20:11+05:30,2124077396869042,493.3,438.3,17.72814920368015,475.4,421.2,17.338218469547535,581.0,530.7,16.542831115389998,551.5,512.7,12.557828091605732,1,10785,464.44276315789466,452.7368421052632,562.389144736842,528.0671052631578
2024-02-15 09:35:23+05:30,2124077397299042,492.3,437.9,17.28079493571946,476.1,426.9,16.213565346131652,579.0,529.4,16.317318903953108,544.1,504.0,13.017609547416559,1,11089,464.05098684210526,454.9263157894737,559.4953947368422,523.6861842105264
2024-02-15 09:45:32+05:30,2124077397569042,492.3,437.2,17.368097758905474,473.1,424.6,15.972408489774406,579.3,534.5,15.440695703594857,542.3,500.0,13.957489022191124,0,11393,463.9101973684211,452.227302631579,561.5848684210526,522.2832236842105
2024-02-15 10:04:45+05:30,2124077397979042,493.1,405.7,24.33510167934881,474.9,383.3,27.962558829923104,581.1,477.6,29.920346218096483,545.2,495.2,11.761996744123921,0,11933,447.1868518518518,432.17648148148146,541.6949999999999,519.5594444444444
2024-02-15 10:14:41+05:30,2124077398399042,498.9,439.8,18.063971824105817,465.1,406.0,17.92997804127991,568.1,506.4,19.438485470528722,536.3,456.7,24.50072096766907,0,12235,470.9837748344371,441.8973509933775,544.6152317880794,500.98410596026486
2024-02-15 10:19:43+05:30,2124077398529042,490.5,435.9,17.45376569016176,471.0,415.1,17.652264069781232,573.5,518.7,17.772559878166135,543.5,504.0,12.550417072414684,0,12537,462.2503311258279,447.8827814569536,552.3059602649006,518.6708609271524
2024-02-15 10:24:46+05:30,2124077398679042,490.6,434.2,17.699059929858336,474.9,418.7,17.667858842314526,576.7,525.3,16.93810830107163,544.0,507.8,11.49349045418151,0,12840,461.5181518151815,451.4508250825083,556.8227722772277,523.2501650165016
2024-02-15 10:29:56+05:30,2124077398819042,491.0,436.1,17.41351569514973,474.7,422.9,16.973778986629966,575.1,529.6,15.731228574351814,542.6,506.3,11.335085890605583,0,13150,462.3122580645162,451.8512903225806,555.2590322580646,523.0016129032258
2024-02-15 10:36:17+05:30,2124077398959042,489.5,436.8,17.112007087794552,472.2,410.4,19.47902457510562,576.4,514.1,20.134886071308483,543.2,506.2,10.405436159599537,0,13531,457.9700787401575,444.0183727034121,549.7900262467192,523.1178477690289
2024-02-15 10:41:22+05:30,2124077399159042,493.6,438.5,17.60211797373674,466.5,407.8,17.974353631812452,571.4,510.8,19.002563828428375,540.1,501.9,12.342796399147952,0,13836,465.3340983606558,442.90885245901643,548.3770491803278,521.6659016393443
2024-02-15 10:51:31+05:30,2124077399299042,492.4,436.9,17.45484020586325,475.1,415.4,17.496871434729606,576.3,523.1,17.049192960631586,545.1,504.1,11.721365680918153,0,14445,463.9218390804598,449.6407224958948,555.3072249589491,522.8193760262726
2024-02-15 10:56:36+05:30,2124077399609042,494.1,438.2,17.704684971243488,478.8,423.1,17.475682920243898,575.0,529.6,15.73805706719275,546.6,508.3,12.1488608295769,0,14750,465.1957377049181,456.20360655737704,555.8914754098361,523.987868852459
2024-02-15 11:01:41+05:30,2124077399739042,490.1,438.9,16.892918901610624,469.3,422.9,15.223041065847964,576.0,527.4,16.210001532943032,541.8,503.7,12.226851859117888,0,15055,462.4668852459016,448.5409836065574,556.4518032786884,521.7668852459017
2024-02-15 11:06:46+05:30,2124077399859042,491.6,436.4,17.30405245119831,477.6,420.2,17.704360737641988,576.1,528.8,15.983699769644799,542.8,506.4,11.59387963892877,0,15360,463.5308196721312,454.5891803278689,557.0327868852459,522.7209836065574
2024-02-15 11:11:50+05:30,2124077400009042,490.3,437.9,16.997993293036064,472.2,424.7,15.963680551545137,577.3,529.2,15.935210894097409,542.4,505.6,11.715243587801389,0,15664,462.54375,450.7394736842105,559.1467105263158,522.6055921052632
2024-02-15 11:22:04+05:30,2124077400169042,492.5,436.7,17.629237557851372,473.8,421.3,16.834792648832373,578.6,532.7,15.496378162536942,546.1,501.9,12.544187512738558,0,16278,462.75488599348535,451.10814332247554,560.9946254071662,523.6425081433225
2024-02-15 11:33:14+05:30,2124077400569042,490.1,432.0,18.60448898483571,473.1,412.5,19.44521798886173,578.0,525.1,18.081532491778507,544.3,506.6,11.22658127174213,0,16643,457.8424657534247,445.60794520547944,554.8728767123288,523.342191780822
2024-02-15 11:38:20+05:30,2124077400709042,491.2,431.0,17.99549664787158,472.0,410.2,18.464923627945986,574.4,523.0,16.965102179276258,540.3,504.7,11.1126922270511,0,16949,462.6702614379085,448.5199346405229,553.9758169934639,520.5173202614378
2024-02-15 11:48:34+05:30,2124077400829042,492.5,437.8,17.18154871702022,476.7,421.1,17.09379142894594,576.6,527.0,16.264853362701153,543.2,505.4,11.650656397874375,0,17563,463.2364820846906,453.4257328990228,556.4835504885992,522.2017915309447
2024-02-15 11:53:41+05:30,2124077401039042,491.9,436.1,17.531062296351337,477.9,424.9,16.871229926269567,571.2,525.3,15.29478896553758,541.4,505.0,11.564747320911868,0,17870,463.2570032573291,456.1273615635179,551.8325732899023,521.9091205211727
2024-02-15 12:09:01+05:30,2124077401419042,491.6,435.6,17.623543144204955,471.6,420.4,16.536175783284083,574.9,523.8,16.758244159582212,543.9,506.4,11.970768403133581,0,18177,462.7442996742671,449.86840390879473,555.1628664495114,522.6586319218242
2024-02-15 12:14:09+05:30,2124077401559042,489.7,436.7,17.032908214529773,472.4,421.1,16.725107620095027,574.4,528.0,15.659162632114656,543.1,505.8,11.822694139010718,0,18485,462.0477272727273,450.26590909090896,555.4883116883118,522.7733766233765
2024-02-15 12:19:16+05:30,2124077401719042,490.2,436.0,17.32460594692654,472.3,421.0,16.57906117431135,575.7,528.6,15.934770238597634,542.1,504.4,12.011418557690307,0,18792,462.05374592833874,450.357003257329,557.0306188925082,522.1117263843648
2024-02-15 12:24:27+05:30,2124077401849042,492.1,436.0,17.91336934719855,477.0,421.7,17.37399214186977,575.4,529.1,16.071965076007928,545.1,507.6,11.899318646659792,0,19103,463.00225080385854,454.4778135048232,556.1260450160772,523.8270096463023
2024-02-15 12:29:35+05:30,2124077401989042,490.0,436.2,17.21206855206863,475.4,424.9,16.713286587609986,574.5,527.4,15.887707508086725,542.2,504.3,12.063508390882783,0,19411,462.01525974025975,453.26688311688315,555.4418831168831,522.2415584415584
2024-02-15 12:34:45+05:30,2124077402129042,492.2,436.5,17.575552222103592,477.6,423.5,17.2542040006124,574.3,528.2,16.062022118849285,543.7,507.1,11.646052430623369,0,19721,463.1464516129033,455.0909677419355,555.0761290322582,523.28
2024-02-15 12:45:01+05:30,2124077402399042,490.7,435.7,17.309594947287113,474.4,423.4,16.492469554965385,572.5,526.0,16.02776715596908,540.7,503.9,11.760952432901565,1,20028,462.59315960912056,452.8775244299675,552.8830618892507,520.9547231270359
2024-02-15 12:55:19+05:30,2124077402699042,491.0,436.3,17.463649243132195,473.6,422.6,16.587763698272585,572.8,523.8,16.43527256664556,540.3,501.9,12.306295204152478,0,20337,462.716504854369,451.8889967637541,552.9126213592233,520.2009708737863
2024-02-15 13:05:39+05:30,2124077402999042,490.7,435.8,17.51228125077851,474.3,422.4,16.804497572928515,571.5,525.9,15.757060095343048,540.2,503.2,11.658140566519487,0,20648,462.111575562701,452.29260450160774,552.0379421221865,520.3681672025723
2024-02-15 13:10:47+05:30,2124077403149042,490.4,436.1,17.437207461299376,472.6,422.9,16.37727860336961,571.4,523.8,16.11599487568005,540.6,504.2,11.545381111671821,0,20956,462.28928571428565,451.0623376623376,551.592857142857,520.6438311688312
2024-02-15 13:26:01+05:30,2124077403309042,491.8,436.3,17.227290206263156,477.0,422.3,16.645351474297296,572.1,523.7,15.724087021115299,541.5,500.2,11.883829071210425,0,21870,462.9387308533917,453.9221006564552,552.2750547045952,519.9605032822757
2024-02-15 13:31:04+05:30,2124077403739042,489.3,436.2,16.895928951737943,473.7,425.0,15.86669500431569,570.2,523.6,15.615478576021147,539.6,504.8,11.138672856462767,0,22173,461.4749174917492,452.97227722772277,550.9419141914192,519.53300330033
2024-02-15 13:36:09+05:30,2124077403899042,489.3,436.2,17.262420826125666,472.0,424.7,15.95666184267079,572.6,524.6,15.871988018737735,537.7,498.2,12.759297689282409,0,22478,461.0455737704919,450.8540983606557,553.447868852459,517.8803278688524
2024-02-15 13:42:25+05:30,2124077404039042,488.3,430.3,18.61158039371652,472.1,411.6,19.3921854243382,567.7,515.5,17.34774806854323,540.0,505.1,10.314764959523448,0,22854,455.37207446808515,444.8135638297872,542.7369680851064,518.8829787234042
2024-02-15 13:52:36+05:30,2124077404349042,491.2,438.1,17.248499028119436,472.9,421.7,16.604152299889606,571.8,514.8,17.961230117022954,533.3,489.0,12.655599183034445,0,23159,462.78983606557387,450.3554098360656,551.1770491803279,510.0596721311476
2024-02-15 13:57:43+05:30,2124077404479042,490.0,435.7,17.119637105459905,476.4,421.1,17.30139331377761,572.6,525.8,15.89280674157513,539.2,504.9,10.913143377980854,0,23466,462.2071661237785,453.95700325732906,553.1550488599349,519.6990228013029
2024-02-15 14:02:47+05:30,2124077404639042,491.1,437.2,17.151865351615587,473.8,424.8,16.05642262621647,572.3,524.9,15.969752096444278,539.4,502.8,11.608711288664551,0,23770,462.8878289473685,452.81019736842103,552.7703947368421,519.8506578947367
2024-02-15 14:07:56+05:30,2124077404809042,491.1,437.5,17.348027172519195,477.5,424.3,17.08866393138627,574.5,525.4,16.47833765082339,542.5,507.0,11.293554392809705,0,24079,462.80873786407767,455.1003236245955,554.8977346278317,522.2407766990291
2024-02-15 14:13:02+05:30,2124077404969042,489.7,437.1,17.25736950738346,474.2,425.5,16.36614170278103,572.3,527.4,15.2571430383721,541.3,502.9,12.354067969405564,0,24385,461.35098039215694,452.3692810457516,553.057843137255,521.4954248366013
2024-02-15 14:18:07+05:30,2124077405109042,489.6,435.1,17.20369212258913,472.3,422.9,16.203429031577336,572.9,526.2,15.610299524707349,541.7,506.2,11.298887928511046,0,24690,461.7865573770492,450.8937704918033,553.5383606557377,522.0000000000001
2024-02-15 14:23:19+05:30,2124077405249042,490.1,436.4,17.348176984402908,476.5,422.4,17.389839121114864,570.8,526.0,15.284457104796855,546.2,508.9,11.836597305028093,1,25002,461.7855769230769,453.61089743589747,550.3057692307692,524.9035256410256
2024-02-15 14:28:24+05:30,2124077405409042,487.8,435.3,17.23382331612629,468.8,421.2,15.90938959570807,575.1,523.2,16.643253490703795,540.6,499.9,13.292190330058167,0,25307,459.71016393442625,447.39737704918036,555.9354098360656,520.7695081967214
2024-02-15 14:38:36+05:30,2124077405729042,488.2,435.8,17.064005213989308,472.3,421.8,16.443757617452764,576.6,531.8,15.563242296679688,541.7,500.4,13.499672462712482,0,25612,460.2360655737705,450.68360655737706,558.4160655737705,521.4652459016394
2024-02-15 14:48:51+05:30,2124077406049042,491.9,435.6,17.554513062771225,478.8,421.7,17.356476472861672,574.2,529.7,15.390399381958563,543.6,503.6,12.978946805733974,0,25919,463.3928338762215,456.6416938110749,555.2299674267101,522.8237785016287
2024-02-15 14:53:59+05:30,2124077406209042,490.7,438.2,16.985201689749633,474.2,426.9,15.826207808234019,575.9,526.8,16.210138661822395,543.6,506.8,11.746137972352265,0,26227,463.1110389610389,453.1915584415584,556.8600649350649,522.7512987012987
2024-02-15 14:59:07+05:30,2124077406409042,490.5,437.5,17.461877326860716,474.9,424.1,16.426559937424752,575.8,529.9,15.865743286669419,542.1,502.8,12.658145436113674,0,26535,461.887012987013,453.4314935064935,556.9431818181819,521.7428571428571
2024-02-15 15:04:14+05:30,2124077406609042,490.0,435.9,17.218440502014435,477.4,424.8,16.780840709947103,575.6,528.4,15.970880030949363,543.8,507.0,11.792510890734338,0,26842,462.0293159609121,455.6814332247557,556.4032573289902,523.04332247557
2024-02-15 15:09:21+05:30,2124077406789042,490.6,436.8,17.062863393626007,476.1,426.7,16.272133605561354,576.3,528.7,16.007584046760932,543.2,503.9,12.658687453953755,1,27149,462.4,454.8045602605863,557.5944625407166,522.5586319218241
2024-02-15 15:14:22+05:30,2124077406969042,488.3,436.7,16.559498731185325,477.2,424.9,16.600500732951332,577.4,529.5,15.86273227042102,543.9,507.2,11.769562636358362,0,27450,461.4013289036545,455.7734219269104,559.0049833887043,523.413953488372
